"","Platform_ORF","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","GO.Function","GO.Function.ID","GO.Component","GO.Component.ID","GO.Process","GO.Process.ID","Gene.symbol","Chromosome.Location","Standard.Error","Probability"
"1702","orf19.11096",-0.206150004,-0.752866241144667,0.340566233144667,-0.117349996,-0.857752589879866,0.414075843081314,0.903818186413788,-5.81131937300276,"chromatin binding///RNA polymerase II C-terminal domain phosphoserine binding///RNA polymerase II complex binding","GO:0003682///GO:1990269///GO:0000993","Cdc73/Paf1 complex///nucleus///transcriptionally active chromatin///Cdc73/Paf1 complex///RNA polymerase III complex","GO:0016593///GO:0005634///GO:0035327///GO:0016593///GO:0005666","transcription elongation from RNA polymerase II promoter///histone modification///positive regulation of histone H3-K36 trimethylation///regulation of transcription-coupled nucleotide-excision repair///transcription by RNA polymerase I///histone exchange///mRNA 3'-end processing///transcription elongation from RNA polymerase II promoter///negative regulation of transcription by RNA polymerase II///regulation of transcription by RNA polymerase II///transcription elongation from RNA polymerase I promoter///regulation of transcription involved in G1/S transition of mitotic cell cycle///positive regulation of transcription elongation from RNA polymerase II promoter///rDNA heterochromatin assembly///snoRNA transcription by RNA polymerase II///DNA-templated transcription, termination///regulation of histone H3-K4 methylation///regulation of histone H2B conserved C-terminal lysine ubiquitination///rRNA processing///global genome nucleotide-excision repair///regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues///regulation of histone H2B ubiquitination///negative regulation of extent of heterochromatin assembly///negative regulation of DNA recombination///regulation of chromatin silencing at telomere///snoRNA 3'-end processing///negative regulation of mitophagy///positive regulation of transcription elongation from RNA polymerase I promoter///positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues///transcription by RNA polymerase III","GO:0006368///GO:0016570///GO:2001255///GO:0090262///GO:0006360///GO:0043486///GO:0031124///GO:0006368///GO:0000122///GO:0006357///GO:0006362///GO:0000083///GO:0032968///GO:0000183///GO:0001015///GO:0006353///GO:0051569///GO:2001173///GO:0006364///GO:0070911///GO:2001163///GO:2001166///GO:0033696///GO:0045910///GO:0031938///GO:0031126///GO:1901525///GO:2001209///GO:2001165///GO:0006383","PAF1","Contig20184:40054..41439",0.278936855686055,0.00298454378572607
"1703","orf19.8732",0.11384463,-0.188144209784871,0.415833469784871,-0.11034463,0.85755566299149,0.414178832136141,0.903818186413788,-5.81148525202407,"NADP binding///oxidoreductase activity///oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","GO:0050661///GO:0016491///GO:0016616","cellular_component","GO:0005575","oxidation-reduction process///endocytosis","GO:0055114///GO:0006897","SVL3","Contig20097:8077..11007",0.154075938665751,0.00298405023078345
"1704","orf19.10937",0.37512955075,-0.617461360452831,1.36772046195283,-0.08762955075,0.859709341162985,0.41305347071757,0.903818186413788,-5.80966939575496,"FMN binding///oxidoreductase activity///catalytic activity","GO:0010181///GO:0016491///GO:0003824","cellular_component","GO:0005575","oxidation-reduction process","GO:0055114","OYE23","Contig20176:complement(90270..89050)",0.506423934287159,0.00298945754637697
"1705","orf19.13835",-0.184431514125,-0.673696068496445,0.304833040246444,0.691931514125,-0.857495877594009,0.414210102311972,0.903818186413788,-5.81153560523505,"aspartic-type endopeptidase activity","GO:0004190","cellular_component","GO:0005575","response to pheromone triggering conjugation with cellular fusion///fungal-type cell wall organization","GO:0000749///GO:0031505","YPS7","Contig20248:complement(51387..49240)",0.249624772638492,0.0029839004263947
"1706","orf19.10893",-0.175349857125,-0.641213660694903,0.290513946444903,0.130349857125,-0.856223436222382,0.414876031331097,0.903818186413788,-5.81260659997824,"","","","","","","PCF13","Contig20176:176..448",0.237685614066277,0.00298071591592326
"1707","orf19.11399",-0.24609507275,-0.896734267804581,0.404544122304581,0.12184507275,-0.860405859412992,0.412689976839864,0.903818186413788,-5.80908131701397,"","","","","","",NA,"Contig20194:39872..40504",0.331958772987031,0.00299121083963619
"1708","orf19.8008",-0.312498703625,-1.13759485375068,0.512597446500678,0.267248703625,-0.861557608671501,0.412089401267484,0.903818186413788,-5.80810800801032,"molecular_function","GO:0003674","intracellular","GO:0005622","biological_process","GO:0008150","BDE99","Contig20048:complement(12486..11383)",0.420967423533509,0.00299411490814333
"1709","orf19.13044",-0.18215238225,-0.662337855415987,0.298033090915987,0.18040238225,-0.862911984878007,0.41138394948356,0.903818186413788,-5.80696207354753,"molecular_function","GO:0003674","extracellular region","GO:0005576","biological_process","GO:0008150",NA,"Contig20230:complement(159616..158333)",0.244992588349993,0.00299753764361296
"1710","orf19.14154",0.171823934375,-0.282047674388625,0.625695543138625,-1.395073934375,0.861174784464735,0.412288955702213,0.903818186413788,-5.80843164206472,"ubiquitin-protein transferase activity","GO:0004842","ubiquitin ligase complex","GO:0000151","protein ubiquitination","GO:0016567",NA,"Contig20256:55267..55974",0.23156714732838,0.0029931489672644
"1711","orf19.8338",0.103820780875,-0.171287025310096,0.378928587060096,-0.266320780875,0.858463906358929,0.413703986915573,0.903818186413788,-5.8107199385832,"zinc ion binding///ubiquitin protein ligase activity///ubiquitin-protein transferase activity","GO:0008270///GO:0061630///GO:0004842","endoplasmic reticulum///Hrd1p ubiquitin ligase ERAD-M complex///Hrd1p ubiquitin ligase ERAD-L complex///endoplasmic reticulum membrane","GO:0005783///GO:0000838///GO:0000839///GO:0005789","retrograde protein transport, ER to cytosol///negative regulation of transcription by transcription factor catabolism///ubiquitin-dependent ERAD pathway///fungal-type cell wall organization///protein autoubiquitination///endoplasmic reticulum unfolded protein response","GO:0030970///GO:0010620///GO:0030433///GO:0031505///GO:0051865///GO:0030968","HRD1","Contig20070:complement(17791..15896)",0.140361125604641,0.00298632801605389
"1712","orf19.13469",-0.298224011625,-1.08702900197042,0.490580978720418,0.682724011625,-0.860030040548067,0.412886078659947,0.903818186413788,-5.80939867486122,"molecular_function","GO:0003674","cellular_component","GO:0005575","biological_process","GO:0008150","PMT3","Contig20237:complement(105647..104718)",0.402451525686437,0.00299026454417951
"1713","orf19.9822",-0.166244448875,-0.605700347900192,0.273211450150192,0.434494448875,-0.860542882222221,0.412618494713333,0.903818186413788,-5.8089655801449,"catalytic activity///ferric iron binding///oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen///iron ion binding///catechol 1,2-dioxygenase activity","GO:0003824///GO:0008199///GO:0016702///GO:0005506///GO:0018576","cellular_component","GO:0005575","oxidation-reduction process///cellular aromatic compound metabolic process///catechol-containing compound metabolic process","GO:0055114///GO:0006725///GO:0009712","HQD1","Contig20143:complement(91630..90638)",0.2242121933802,0.00299155601733111
"1714","orf19.10020",0.1345093535,-0.219717654550761,0.488736361550761,-0.3645093535,0.863796574059956,0.410923651792614,0.903818186413788,-5.80621281339628,"peptidase activity","GO:0008233","cellular_component","GO:0005575","proteolysis","GO:0006508",NA,"Contig20150:complement(103273..102005)",0.180728065332021,0.00299977768089452
"1715","orf19.7876",0.216464852375,-0.355746454320753,0.788676159070753,-0.237464852375,0.860541099984109,0.412619424416599,0.903818186413788,-5.8089670856184,"","","","","","",NA,"Contig20046:30307..31932",0.291944544232527,0.00299155152709927
"1716","orf19.14168",-0.136226662375,-0.496549327393041,0.224096002643041,0.168726662375,-0.860025242122656,0.412888582893606,0.903818186413788,-5.80940272611161,"nucleic acid binding///tRNA-intron endonuclease activity///tRNA-intron endonuclease activity","GO:0003676///GO:0000213///GO:0000213","tRNA-intron endonuclease complex","GO:0000214","tRNA-type intron splice site recognition and cleavage","GO:0000379","SEN34","Contig20257:complement(33720..33022)",0.18383809439696,0.00299025246611841
"1717","orf19.10759",0.232377364375,-0.381385542784607,0.846140271534608,-1.065127364375,0.861259144725779,0.412244975496405,0.903818186413788,-5.80836033544237,"sphingosine N-acyltransferase activity///sphingosine N-acyltransferase activity","GO:0050291///GO:0050291","integral component of membrane///acyl-CoA ceramide synthase complex","GO:0016021///GO:0061576","replicative cell aging///plasma membrane organization///ceramide biosynthetic process///ceramide biosynthetic process///unidimensional cell growth///filamentous growth of a population of unicellular organisms","GO:0001302///GO:0007009///GO:0046513///GO:0046513///GO:0009826///GO:0044182","LAG1","Contig20172:complement(83816..82689)",0.313144340387555,0.00299336176731716
"1718","orf19.9602",-0.175966496125,-0.641131773730452,0.289198781480452,0.315216496125,-0.860524738441345,0.412627959472419,0.903818186413788,-5.80898090624751,"DNA translocase activity","GO:0015616","RSC-type complex","GO:0016586","transcription elongation from RNA polymerase II promoter///ATP-dependent chromatin remodeling///nucleosome disassembly","GO:0006368///GO:0043044///GO:0006337","NPL6","Contig20139:complement(116560..115211)",0.237329223268088,0.00299151030594435
"1719","orf19.12916",-0.303870494375,-1.1074699202597,0.499728931509699,-0.057879505625,-0.860180469158922,0.412807577377082,0.903818186413788,-5.80927166029015,"","","","","","",NA,"Contig20227:complement(133474..132884)",0.40999970708403,0.00299064323952963
"1720","orf19.11111",0.109209580125,-0.18066284439831,0.39908200464831,0.043290419875,0.857026986072159,0.414455408655837,0.903818186413788,-5.81193041907377,"ubiquitin binding///ubiquitin protein ligase activity///phosphatidylinositol binding///ubiquitin-protein transferase activity///ubiquitin-protein transferase activity","GO:0043130///GO:0061630///GO:0035091///GO:0004842///GO:0004842","endosome membrane///nucleus///cellular bud tip///cell periphery///cytoplasm///extrinsic component of cytoplasmic side of plasma membrane///Golgi apparatus///ubiquitin ligase complex","GO:0010008///GO:0005634///GO:0005934///GO:0071944///GO:0005737///GO:0031234///GO:0005794///GO:0000151","regulation of ergosterol biosynthetic process///cytoplasm to vacuole transport by the NVT pathway///regulation of ubiquinone biosynthetic process///regulation of nitrogen utilization///positive regulation of proteasomal ubiquitin-dependent protein catabolic process///regulation of actin cytoskeleton organization///positive regulation of endocytosis///poly(A)+ mRNA export from nucleus///cellular response to UV///negative regulation of uracil import across plasma membrane///protein autoubiquitination///regulation of rRNA processing///regulation of dolichol biosynthetic process///protein polyubiquitination///late endosome to vacuole transport via multivesicular body sorting pathway///response to drug///negative regulation of protein localization to plasma membrane///mitochondrion organization///ubiquitin-dependent endocytosis///regulation of protein localization///positive regulation of transcription by RNA polymerase II///regulation of tRNA processing///ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway///chromatin assembly or disassembly///regulation of ribosomal large subunit export from nucleus///protein localization to Golgi apparatus///regulation of tRNA export from nucleus///protein ubiquitination///negative regulation of leucine import across plasma membrane///regulation of mRNA export from nucleus///ubiquitin-dependent protein catabolic process///regulation of initiation of mating projection growth///protein monoubiquitination///regulation of intracellular pH///ribophagy///regulation of multivesicular body size///mitochondria-associated ubiquitin-dependent protein catabolic process///positive regulation of fatty acid biosynthetic process///proteasome-mediated ubiquitin-dependent protein catabolic process///regulation of phosphate metabolic process///positive regulation of receptor-mediated endocytosis","GO:0032443///GO:0120113///GO:0010795///GO:0006808///GO:0032436///GO:0032956///GO:0045807///GO:0016973///GO:0034644///GO:1905530///GO:0051865///GO:2000232///GO:0010794///GO:0000209///GO:0032511///GO:0042493///GO:1903077///GO:0007005///GO:0070086///GO:0032880///GO:0045944///GO:2000235///GO:0043162///GO:0006333///GO:2000203///GO:0034067///GO:2000238///GO:0016567///GO:1905533///GO:0010793///GO:0006511///GO:0031384///GO:0006513///GO:0051453///GO:0034517///GO:0010796///GO:0072671///GO:0045723///GO:0043161///GO:0019220///GO:0048260","RSP5","Contig20184:complement(77713..75215)",0.147894094144546,0.00298272608695636
"1721","orf19.14019",-0.198101466625,-0.720173027080876,0.323970093830876,0.642351466625,-0.863173935220686,0.411247605490925,0.903818186413788,-5.80674026451795,"tRNA A64-2'-O-ribosylphosphate transferase activity///transferase activity, transferring pentosyl groups","GO:0043399///GO:0016763","cellular_component","GO:0005575","charged-tRNA amino acid modification///charged-tRNA amino acid modification","GO:0019988///GO:0019988","RIT1","Contig20254:27229..28542",0.266363041048917,0.00299820060460511
"1722","orf19.11195",-0.287784393125,-1.05396177389859,0.478392987648594,0.466034393125,-0.85443410351501,0.415813737085933,0.903985337284029,-5.81411040079429,"heme binding///iron ion binding///oxygen binding///nitric oxide dioxygenase activity","GO:0020037///GO:0005506///GO:0019825///GO:0008941","cellular_component","GO:0005575","oxidation-reduction process///oxygen transport","GO:0055114///GO:0015671","YHB3","Contig20188:17781..18983",0.390906826925303,0.00297625021225542
